332	GP	F	no	18	at_home	at_home	2	3	0	18
333	GP	F	no	17	services	teacher	3	3	0	14
334	GP	M	no	18	services	services	2	3	0	15
335	GP	M	no	18	teacher	teacher	2	2	0	17
336	GP	M	yes	18	teacher	other	5	2	2	16
337	GP	F	no	17	health	services	3	3	0	18
338	GP	F	no	17	services	other	3	4	0	19
339	GP	M	no	18	services	other	4	3	0	15
340	GP	M	no	17	health	other	5	1	0	15
341	GP	F	no	19	health	other	2	2	2	13
342	GP	F	yes	18	other	other	2	2	0	14
343	GP	F	no	18	other	other	3	4	0	17
344	GP	M	yes	18	teacher	teacher	1	1	0	17
345	GP	F	yes	18	health	other	4	2	0	15
346	GP	M	no	17	other	teacher	5	1	0	13
347	GP	F	no	17	services	services	5	3	0	8
348	GP	F	no	17	other	other	3	3	0	16
349	GP	F	no	17	health	health	5	4	0	18
350	GP	M	yes	19	at_home	services	5	3	0	11
351	GP	M	no	20	services	other	5	1	0	15
352	GP	M	yes	19	other	services	5	2	0	11
353	GP	F	yes	18	other	teacher	5	2	2	11
354	GP	F	no	18	services	other	1	2	2	15
355	GP	F	yes	17	other	other	3	2	2	14
356	GP	F	no	17	teacher	teacher	5	1	2	17
357	GP	F	yes	18	other	other	5	3	2	17
358	GP	F	no	18	health	services	1	1	8	15
359	GP	F	no	17	at_home	services	5	3	2	17
360	GP	F	no	18	at_home	other	3	2	8	14
361	GP	M	yes	19	health	other	1	2	9	10
362	GP	F	no	18	teacher	other	5	2	0	13
363	GP	F	yes	18	other	other	1	1	4	14
364	GP	F	no	17	health	health	5	1	2	17
365	GP	F	yes	17	services	services	5	2	14	17
366	GP	F	no	17	services	other	5	2	0	13
367	GP	F	no	17	other	other	2	2	2	14
368	GP	M	no	18	other	other	5	1	2	11
369	GP	F	yes	19	other	other	5	3	12	11
370	GP	F	yes	19	other	other	4	2	2	9
371	GP	F	yes	18	other	other	5	1	2	10
372	GP	F	yes	17	other	other	3	2	4	13
373	GP	F	no	17	services	services	3	3	0	10
374	GP	F	no	17	services	services	5	3	0	17
375	GP	F	no	17	at_home	at_home	2	3	0	15
376	GP	F	no	18	other	other	2	3	0	14
377	GP	M	no	18	other	other	3	3	0	13
378	GP	M	no	17	other	services	5	1	0	17
379	GP	M	no	17	services	other	4	1	2	10
380	GP	F	no	17	teacher	services	4	3	0	13
381	GP	F	yes	17	teacher	teacher	4	3	4	15
382	GP	F	no	17	at_home	other	5	1	2	11
383	GP	M	no	18	other	other	5	4	0	12
384	GP	M	yes	19	at_home	services	5	1	0	10
385	GP	F	yes	18	at_home	other	2	2	2	10
386	GP	F	yes	17	at_home	other	5	3	0	15
387	GP	M	no	18	other	other	5	1	6	15
388	GP	F	no	18	services	services	4	2	8	12
389	GP	F	yes	18	other	other	2	2	0	12
390	GP	F	no	18	at_home	other	4	4	6	14
391	GP	F	no	17	services	other	5	3	8	14
392	GP	F	yes	17	other	other	2	2	0	15
393	GP	F	no	18	services	services	1	4	4	15
394	GP	F	no	17	other	other	2	2	0	16
395	GP	M	no	18	teacher	services	2	2	0	13
396	GP	M	yes	18	services	other	5	2	6	17
397	GP	F	yes	17	at_home	at_home	4	2	18	14
398	GP	F	no	18	at_home	other	3	3	0	14
399	GP	F	yes	18	other	services	1	3	4	17
400	GP	M	yes	18	teacher	services	4	3	4	17
401	GP	M	yes	18	teacher	other	5	3	0	14
402	GP	F	yes	17	health	other	4	3	0	13
403	GP	F	yes	17	services	other	1	2	10	15
404	GP	F	no	17	services	other	4	2	4	16
405	GP	F	no	19	at_home	other	5	1	16	11
406	GP	F	yes	17	other	at_home	3	1	6	13
407	GP	F	no	21	other	other	5	3	0	12
408	GP	M	no	18	services	services	3	2	11	12
409	GP	M	yes	18	other	other	2	2	9	15
410	GP	F	no	17	services	services	4	2	0	17
411	GP	M	no	17	health	other	4	3	2	15
412	GP	F	no	18	teacher	other	3	2	0	17
413	GP	M	yes	21	at_home	other	4	2	21	10
414	GP	F	yes	20	other	other	3	3	8	15
415	GP	F	yes	19	teacher	other	5	1	5	11
416	GP	M	no	17	other	other	5	2	10	18
417	GP	F	yes	18	at_home	other	2	3	5	17
418	GP	M	no	18	other	services	4	1	13	14
419	GP	M	no	19	other	other	4	1	10	11
420	GP	F	no	18	services	other	4	2	10	17
421	GP	F	yes	20	other	other	5	1	5	10
422	GP	F	yes	18	services	other	1	2	4	13
423	MS	F	yes	16	at_home	other	5	1	11	11
424	MS	F	no	16	other	other	5	2	0	12
425	MS	F	yes	15	at_home	services	2	1	6	10
426	MS	F	no	15	at_home	other	5	1	4	11
427	MS	F	no	16	at_home	services	5	2	0	17
428	MS	F	no	15	at_home	other	1	1	0	9
429	MS	M	no	16	at_home	other	2	2	5	11
430	MS	M	no	16	other	other	5	3	0	11
431	MS	F	yes	17	at_home	other	5	2	0	10
432	MS	F	no	17	other	other	5	1	0	7
433	MS	F	yes	15	teacher	other	5	1	0	14
434	MS	F	yes	16	at_home	other	1	4	4	11
435	MS	F	no	15	at_home	services	4	2	0	10
436	MS	F	yes	15	other	services	2	1	4	8
437	MS	F	no	16	other	other	2	1	0	12
438	MS	F	no	17	other	other	3	1	2	12
439	MS	F	no	15	other	services	4	1	0	16
440	MS	M	yes	16	at_home	services	3	2	0	0
441	MS	M	no	17	other	other	5	2	4	9
442	MS	M	no	15	health	services	2	2	0	14
443	MS	M	no	15	health	services	2	2	7	8
444	MS	M	no	16	other	health	5	2	4	11
445	MS	M	yes	15	other	other	4	2	8	9
446	MS	M	no	15	at_home	at_home	5	2	0	11
447	MS	M	yes	17	other	other	3	1	8	9
448	MS	F	yes	16	teacher	teacher	4	3	6	17
449	MS	F	no	15	other	services	1	1	3	13
450	MS	F	no	16	other	services	1	2	2	15
451	MS	M	no	16	other	other	5	2	0	11
452	MS	F	no	16	other	other	4	2	4	11
453	MS	F	no	16	other	services	4	3	0	8
454	MS	F	no	16	other	services	4	3	3	8
455	MS	F	no	15	at_home	other	2	2	0	9
456	MS	F	yes	16	at_home	other	2	2	0	15
457	MS	M	no	17	at_home	services	3	1	4	11
458	MS	F	no	16	other	other	1	4	0	13
459	MS	F	no	16	at_home	other	5	3	2	10
460	MS	F	no	15	at_home	other	2	2	1	11
461	MS	F	yes	16	at_home	other	2	1	0	14
462	MS	F	no	15	at_home	at_home	2	2	0	14
463	MS	F	no	15	other	other	5	3	2	12
464	MS	M	no	16	at_home	other	5	1	6	11
465	MS	F	yes	18	other	other	5	2	9	8
466	MS	M	no	15	other	services	4	1	0	11
467	MS	F	no	16	other	services	2	2	1	14
468	MS	M	no	15	health	other	4	1	1	13
469	MS	M	yes	16	other	teacher	3	2	0	13
470	MS	F	yes	15	services	other	1	2	4	12
471	MS	F	no	16	at_home	other	5	2	2	12
472	MS	F	yes	16	other	other	4	1	0	16
473	MS	M	no	16	at_home	services	4	1	4	10
474	MS	M	no	15	at_home	other	3	1	2	11
475	MS	F	no	15	other	services	4	3	0	14
476	MS	F	yes	16	other	other	5	1	2	8
477	MS	M	no	15	services	services	3	1	11	11
478	MS	F	no	16	at_home	other	1	2	0	8
479	MS	F	no	17	other	at_home	5	1	4	10
480	MS	F	yes	19	at_home	services	2	1	0	10
481	MS	F	yes	17	at_home	other	3	1	2	11
482	MS	F	yes	15	at_home	other	4	1	0	9
483	MS	F	no	16	other	other	1	2	1	11
484	MS	F	no	16	other	other	1	1	6	8
485	MS	F	no	17	at_home	other	4	2	0	11
486	MS	F	no	16	other	services	3	1	1	10
487	MS	F	yes	18	other	other	2	3	6	10
488	MS	F	yes	19	at_home	services	3	3	6	9
489	MS	M	no	18	other	other	4	1	0	10
490	MS	F	yes	18	at_home	at_home	2	1	4	10
491	MS	F	yes	19	other	other	1	2	12	9
492	MS	F	yes	16	health	other	3	2	2	10
493	MS	F	no	17	other	at_home	5	1	5	10
494	MS	F	no	16	at_home	other	3	2	0	9
495	MS	F	yes	16	other	other	4	1	0	13
496	MS	F	yes	16	services	services	4	1	2	14
497	MS	M	no	17	services	at_home	5	4	0	10
498	MS	F	no	16	other	services	1	2	0	14
499	MS	F	yes	16	services	other	5	1	0	16
500	MS	M	yes	17	other	other	1	1	12	7
501	MS	M	no	16	other	other	5	1	8	13
502	MS	M	no	17	services	services	3	4	2	9
503	MS	F	no	16	other	other	5	4	0	14
504	MS	F	yes	19	other	other	1	3	0	13
505	MS	F	yes	17	at_home	other	5	1	0	11
506	MS	F	yes	20	at_home	services	3	2	8	10
507	MS	F	yes	17	other	services	3	3	0	10
508	MS	M	no	17	other	other	5	1	0	9
509	MS	F	no	16	at_home	other	1	2	0	18
510	MS	F	no	17	other	other	1	2	0	17
511	MS	F	yes	17	other	other	4	2	1	10
512	MS	F	yes	18	at_home	other	5	2	9	7
513	MS	F	no	16	other	other	1	1	0	8
514	MS	F	no	16	services	at_home	3	1	2	7
515	MS	F	no	18	other	at_home	3	2	8	10
516	MS	F	yes	16	health	teacher	2	2	0	16
517	MS	F	no	16	other	other	2	1	0	15
518	MS	F	no	18	other	services	1	2	8	8
519	MS	M	no	16	other	services	2	2	0	0
520	MS	F	no	16	at_home	other	5	2	6	8
521	MS	F	no	16	at_home	services	2	2	0	10
522	MS	F	yes	16	health	health	3	2	4	8
523	MS	M	yes	18	at_home	health	5	4	2	6
524	MS	F	no	16	at_home	other	2	2	2	8
525	MS	M	no	17	other	services	5	3	0	16
526	MS	F	yes	17	other	other	5	1	1	14
527	MS	M	no	16	services	services	3	3	0	10
528	MS	F	no	17	at_home	other	5	1	5	9
529	MS	F	no	16	services	services	5	1	1	11
530	MS	M	no	17	services	services	3	1	8	9
531	MS	M	yes	17	at_home	services	1	2	0	10
532	MS	M	yes	16	health	services	5	2	2	8
533	MS	F	yes	16	other	services	3	2	0	16
534	MS	M	no	16	teacher	health	5	1	0	12
535	MS	M	no	15	other	services	5	2	11	10
536	MS	M	no	15	other	other	5	4	8	14
537	MS	M	no	15	services	services	5	1	11	12
538	MS	F	yes	16	other	other	5	3	2	11
539	MS	F	no	16	other	other	1	2	8	10
540	MS	F	yes	17	at_home	other	1	1	5	11
541	MS	F	no	17	other	other	5	2	0	11
542	MS	F	yes	16	teacher	services	5	3	1	12
543	MS	M	yes	17	health	other	5	1	2	8
544	MS	M	yes	17	other	other	5	1	2	12
545	MS	M	yes	17	services	other	5	2	8	8
546	MS	F	no	17	health	health	5	2	0	16
547	MS	M	no	16	other	at_home	2	1	0	11
548	MS	F	yes	17	at_home	at_home	3	2	2	11
549	MS	F	no	17	other	other	5	2	0	18
550	MS	M	yes	16	other	services	5	2	0	13
551	MS	M	no	17	other	other	1	2	0	13
552	MS	M	no	19	other	other	4	2	2	10
553	MS	M	yes	17	other	other	5	1	4	12
554	MS	F	yes	17	at_home	at_home	4	1	3	10
555	MS	F	yes	16	other	other	3	3	5	13
556	MS	M	no	16	other	at_home	5	1	4	11
557	MS	F	yes	17	other	other	5	2	2	10
558	MS	M	yes	17	other	other	5	1	0	10
559	MS	M	no	18	at_home	at_home	4	1	0	13
560	MS	M	yes	17	other	services	2	1	0	10
561	MS	M	no	18	at_home	at_home	5	2	6	10
562	MS	F	yes	16	other	services	1	2	0	12
563	MS	M	yes	17	other	other	5	1	0	0
564	MS	M	no	16	services	other	5	1	2	10
565	MS	M	no	16	at_home	other	5	1	0	9
566	MS	M	yes	18	services	other	5	1	2	9
567	MS	M	no	18	services	other	5	1	0	0
568	MS	M	no	19	at_home	services	3	1	4	9
569	MS	M	no	18	at_home	at_home	3	2	9	8
570	MS	M	yes	16	services	services	4	1	6	8
571	MS	M	yes	19	at_home	other	5	1	4	9
572	MS	F	yes	16	services	at_home	1	2	8	7
573	MS	F	no	17	other	at_home	5	1	9	10
574	MS	M	yes	20	other	other	4	1	12	10
575	MS	F	no	18	services	services	2	1	8	10
576	MS	M	no	18	other	other	5	1	8	11
577	MS	M	no	19	other	services	2	2	8	11
